Geo,SUMLEV,RENTA_V12
3415313105301001,SL060, 
3417262602701001,SL060,26.9
3407474701701001,SL060,26.3
3407474701801001,SL060,
3401181803001001,SL060,32.1
3407404002801001,SL060,33.9
3407050502601001,SL060,27
3407242401701001,SL060,28
3407242401801001,SL060,26.1
3407404002901001,SL060,
3402505004701001,SL060,
3409080802201001,SL060,31.1
3409080802201002,SL060,35.8
3409080802201003,SL060,30.4
3409080802201004,SL060,30.5
3409080802201005,SL060,30.2
3409080802201006,SL060,28.9
3409080802202001,SL060,38.9
3409080802202002,SL060,33.9
3409080802202003,SL060,26.7
3409080802202004,SL060,28.1
3409080802202005,SL060,30.5
3409080802203001,SL060,27.9
3409080802204001,SL060,32
3416202007401001,SL060,31.2
3416202007401002,SL060,34.9
3416202007401003,SL060,35.4
3416202007401004,SL060,34.5
3416202007401005,SL060,34.5
3416202007402001,SL060,32.4
3416202007402002,SL060,28.4
3416202007402003,SL060,31.8
3416202007403001,SL060,30.8
3416202007403002,SL060,32.4
3416202007403003,SL060,32.7
3417262602801001,SL060,34.3
3417262602901001,SL060,
3402444404001001,SL060,32.8
3412151500801001,SL060,34.6
3412151500801002,SL060,33
3412151500802001,SL060,34
3412151500803001,SL060,31.2
3412151500803002,SL060,28.5
3415313190501001,SL060, 
3415313190501002,SL060, 
3401040402901001,SL060,32.7
3401040402901002,SL060,37
3401040402901003,SL060,31.7
3401040402901004,SL060,29.7
3401040402901005,SL060,34.7
3401040402901006,SL060,32
3401040402901007,SL060,32.2
3401040402902001,SL060,30.8
3401040402902002,SL060,32.9
3401040402902004,SL060,34
3407050502701001,SL060,29.9
3411060601901001,SL060,32.7
3411060601901002,SL060,27.3
3411060601902001,SL060,28.2
3407424203501001,SL060,32.5
3407242401901001,SL060,25.9
3407090905101001,SL060,29.8
3407373704901001,SL060,34.5
3416484801701001,SL060,32.7
3416484801701002,SL060,34.7
3416484801701003,SL060,34.5
3416484801702001,SL060,31.4
3416484801702002,SL060,30.3
3416484801702003,SL060,32
3416484801702004,SL060,37.8
3416484801702005,SL060,28.2
3416484801702006,SL060,32.3
3416484801703001,SL060,28.1
3416484801703002,SL060,28.6
3416484801703003,SL060,29.7
3416484801703004,SL060,31.1
3407494902301001,SL060,32.8
3407404003001001,SL060,26.7
3416010101601001,SL060, 
3408191905101001,SL060,
3407404003101001,SL060,28.2
3407050502901001,SL060,23.7
3416484801801001,SL060,27.9
3415313190201001,SL060, 
3415313190201002,SL060, 
3415313190201003,SL060, 
3415313190301001,SL060, 
3415313190301002,SL060, 
3415313190301003,SL060, 
3415313190301005,SL060, 
3415313190301006,SL060, 
3416484801901001,SL060,26.9
3416484801901002,SL060,29.3
3416484801901003,SL060,27.7
3416484801901004,SL060,26.1
3416202002301001,SL060,31.8
3401212101201001,SL060,28.4
3407373705001001,SL060,
3407373705101001,SL060,
3411101002801001,SL060,32.6
3407050503001001,SL060,
3407474701901001,SL060,
3402505004801001,SL060,
3413282802101001,SL060,39.2
3415313105401001,SL060, 
3411101002901001,SL060,30.3
3407090905201001,SL060,
3413282802001001,SL060,35.7
3407343403201001,SL060,
3409171701901001,SL060,27.6
3409171702001001,SL060,23.6
3409171702001002,SL060,29.2
3409171702001003,SL060,22.2
3405353500701001,SL060,32.5
3412151500901001,SL060,33.4
3412151500901004,SL060,31
3412151500901005,SL060,36.2
3412151500901006,SL060,30.2
3412151500901007,SL060,28.3
3412151500901008,SL060,26.9
3412151500901009,SL060,28
3412151500901010,SL060,30.1
3412151500901012,SL060,29.5
3415313105501001,SL060, 
3410464607001001,SL060,32.6
3410464607001002,SL060,29.6
3410464607001003,SL060,32.2
3410464607001004,SL060,33.1
3410464607002001,SL060,32.4
3410464607002002,SL060,32.3
3410464607002003,SL060,30.4
3410464607002004,SL060,33.4
3410464607002005,SL060,37.7
3410464607002006,SL060,41.9
3410464607002007,SL060,33.1
3410464607002008,SL060,32.4
3410464607002009,SL060,33.3
3408161603501001,SL060,26.6
3410121202101001,SL060,27.7
3410121202101002,SL060,25.3
3410121202102001,SL060,27.3
3410121202102002,SL060,26.6
3410121202102003,SL060,25.2
3409171702101001,SL060,34.2
3417262603001001,SL060,
3402444404101001,SL060,
3410030304301001,SL060,29
3410030304301002,SL060,30.1
3410030304301003,SL060,28.4
3410464607101001,SL060,29
3416202002401001,SL060,27.6
3415313125301001,SL060, 
3402505090101001,SL060,31
3402222205701001,SL060,33.1
3408020201601001,SL060,32.2
3411060602001001,SL060,29
3411060602001002,SL060,28.3
3402222205801001,SL060,34.7
3402222205901001,SL060,31
3410030304401001,SL060,32.2
3410030304401002,SL060,30.9
3410030304401003,SL060,30.5
3409080802301001,SL060,33.2
3409080802301002,SL060,29.1
3409080802301003,SL060,29.6
3409080802301004,SL060,29.6
3409080802301005,SL060,33
3402505005001001,SL060,31.7
3416484802001002,SL060,30.7
3416484802001003,SL060,28.8
3416484802001005,SL060,32.4
3416484802001006,SL060,31.2
3416484802001007,SL060,28.2
3416484802001008,SL060,29
3416484802001009,SL060,29.3
3416484802001010,SL060,26.8
3416484802001011,SL060,29.9
3416484802001012,SL060,33.6
3416484802001013,SL060,32.5
3416484802001015,SL060,32.8
3416484802001016,SL060,28.8
3416484802001017,SL060,31.6
3416484802001018,SL060,30.9
3416484802001019,SL060,31.4
3416484802001020,SL060,28.1
3416484802001021,SL060,30.4
3416484802001022,SL060,28.3
3416484802001023,SL060,33.1
3416484802001025,SL060,27.1
3416484802001026,SL060,29.8
3416484802001027,SL060,32.8
3416484802001028,SL060,29.2
3416484802001029,SL060,30.9
3416484802001030,SL060,29.7
3416484802001031,SL060,31.8
3416484802001032,SL060,34.1
3416484802001033,SL060,29.4
3416484802001034,SL060,31.3
3416484802001035,SL060,33.7
3416484802001036,SL060,33.5
3416484802001037,SL060,32.6
3416484802001038,SL060,31.5
3416484802001039,SL060,29.6
3416484802001040,SL060,31.3
3416484802001041,SL060,37.4
3416484802001042,SL060,29.2
3416484802001043,SL060,30.3
3416484802001044,SL060,30.4
3416484802001045,SL060,36.9
3416484802001046,SL060,32.7
3416484802002001,SL060,32.1
3416484802002002,SL060,34.3
3416484802002003,SL060,29.1
3416484802002005,SL060,26.8
3416484802002006,SL060,26.3
3416484802002007,SL060,29.5
3416484802002008,SL060,29.7
3416484802002009,SL060,35.8
3416484802002010,SL060,26.8
3416484802002011,SL060,27.8
3416484802002012,SL060,28
3416484802002013,SL060,30.9
3416484802002014,SL060,30.5
3416484802002015,SL060,29.6
3416484802002016,SL060,27
3416484802002018,SL060,31.6
3416484802002019,SL060,30.6
3416484802002020,SL060,31.3
3416484802002021,SL060,32.3
3416484802002022,SL060,30.2
3416484802002023,SL060,31.2
3416484802002024,SL060,26.7
3416484802002025,SL060,33.1
3416484802002026,SL060,31.2
3416484802002027,SL060,32
3416484802002028,SL060,33.1
3416484802002029,SL060,31.8
3416484802002030,SL060,32.2
3416484802002031,SL060,33.8
3416484802002032,SL060,31.3
3416484802002033,SL060,32.9
3416484802002034,SL060,31.5
3416484802002035,SL060,30.6
3416484802003001,SL060,25.7
3416484802003002,SL060,29.7
3416484802003003,SL060,30.4
3416484802003005,SL060,32.1
3416484802003006,SL060,31.9
3416484802003007,SL060,29.6
3416484802003008,SL060,35.8
3416484802003009,SL060,35.3
3416484802003010,SL060,29.5
3416484802003011,SL060,33.3
3416484802003013,SL060,27.7
3416484802003014,SL060,26.8
3416484802003015,SL060,29.8
3416484802003016,SL060,30.7
3416484802003017,SL060,27
3416484802003018,SL060,29.5
3416484802003019,SL060,30.3
3416484802003020,SL060,26.5
3416484802003021,SL060,28
3416484802003022,SL060,29.5
3416484802003023,SL060,25.9
3416484802004002,SL060,29.7
3416484802004003,SL060,30.7
3416484802004005,SL060,27.7
3416484802004006,SL060,30.9
3416484802004008,SL060,32.3
3416484802004009,SL060,30.8
3416484802004010,SL060,31.2
3416484802004012,SL060,28.9
3416484802004013,SL060,29.1
3416484802004014,SL060,30.9
3416484802004015,SL060,29.6
3416484802004016,SL060,29.8
3416484802004017,SL060,29.2
3416484802004018,SL060,27.6
3416484802004019,SL060,27.6
3416484802004020,SL060,28.9
3416484802004021,SL060,25.9
3416484802004022,SL060,27.1
3416484802004024,SL060,30
3416484802004025,SL060,28.8
3416484802004026,SL060,29
3416484802004027,SL060,33
3416484802004028,SL060,29
3416484802004029,SL060,31.3
3416484802004030,SL060,30.4
3416484802004031,SL060,28.9
3416484802004032,SL060,29.9
3416484802004033,SL060,27.9
3416484802004035,SL060,37
3416484802004036,SL060,31.2
3416484802004037,SL060,27.4
3416484802004038,SL060,31.8
3416484802004039,SL060,31.1
3416484802005001,SL060,32.9
3416484802005002,SL060,31.1
3416484802005003,SL060,30.2
3416484802005004,SL060,33.3
3416484802005005,SL060,34
3416484802005006,SL060,33.7
3416484802005007,SL060,32
3416484802005008,SL060,36.1
3416484802005009,SL060,32.2
3416484802005010,SL060,34.5
3416484802005011,SL060,33.8
3416484802005012,SL060,31.1
3416484802005013,SL060,34.3
3416484802005014,SL060,28.2
3416484802005015,SL060,34.1
3416484802005016,SL060,30.3
3416484802005017,SL060,28.8
3416484802005018,SL060,35.8
3416484802005019,SL060,38.8
3416484802005020,SL060,37.1
3416484802005021,SL060,39.8
3416484802005022,SL060,38.2
3416484802005024,SL060,36.2
3416484802005025,SL060,38.7
3416484802005026,SL060,41.8
3416484802005028,SL060,33.6
3416484802005029,SL060,30.7
3416484802005030,SL060,35.2
3416484802005031,SL060,34.7
3416484802005032,SL060,29.7
3416484802005034,SL060,34.2
3416484802005035,SL060,30.2
3416484802005036,SL060,30.5
3416484802005037,SL060,29.4
3416484802005038,SL060,28.3
3416484802005039,SL060,27.5
3416484802005040,SL060,29.3
3416484802005041,SL060,29.8
3416484802005042,SL060,28
3416484802005043,SL060,26.7
3416484802005044,SL060,38.7
3416484802005045,SL060,24.8
3416484802005046,SL060,26.1
3416484802006001,SL060,42.1
3416484802006002,SL060,39.1
3416484802006003,SL060,33.7
3416484802006004,SL060,33.5
3416484802006005,SL060,34.9
3416484802006006,SL060,35.7
3416484802006007,SL060,36.4
3416484802006008,SL060,34.7
3416484802006009,SL060,37
3416484802006010,SL060,35.5
3416484802006011,SL060,38.4
3416484802006012,SL060,36.2
3416484802006013,SL060,35.9
3416484802006015,SL060,35
3416484802006016,SL060,35.6
3416484802006017,SL060,37.6
3416484802006018,SL060,44.1
3416484802006019,SL060,40.2
3416484802006020,SL060,34
3416484802006021,SL060,34.5
3416484802006022,SL060,30.7
3416484802006023,SL060,34.7
3416484802006024,SL060,35.8
3416484802006025,SL060,35.6
3416484802006026,SL060,32.3
3416484802006027,SL060,32.9
3416484802006028,SL060,31.2
3416484802006029,SL060,37.9
3416484802006030,SL060,40.9
3416484802006031,SL060,32
3416484802006032,SL060,35.5
3416484802006033,SL060,29.8
3416484802006034,SL060,36.7
3416484802006035,SL060,36.4
3416484802006036,SL060,34.3
3416484802006037,SL060,29.3
3416484802006038,SL060,30.6
3416484802006039,SL060,33.7
3416484802006041,SL060,33.8
3416484802006042,SL060,35.7
3416484802006043,SL060,36.2
3416484802006044,SL060,33.8
3416484802006045,SL060,33.9
3416484802006046,SL060,33.2
3416484802007001,SL060,32.3
3416484802007002,SL060,30.6
3416484802007003,SL060,33
3416484802007004,SL060,35.8
3416484802007005,SL060,31.8
3416484802007006,SL060,34.6
3416484802007007,SL060,30.4
3416484802007008,SL060,34.1
3416484802007010,SL060,38.2
3416484802007012,SL060,33.8
3416484802007013,SL060,35.1
3416484802007014,SL060,36
3416484802007015,SL060,36.5
3416484802007016,SL060,33
3416484802007017,SL060,35.2
3416484802007019,SL060,32.6
3416484802007021,SL060,30.9
3416484802007022,SL060,30.2
3416484802007023,SL060,33.1
3416484802007024,SL060,32.3
3416484802007026,SL060,28.3
3416484802007027,SL060,31.6
3416484802007028,SL060,31.6
3416484802007029,SL060,31
3416484802007030,SL060,32.6
3416484802007031,SL060,31.6
3416484802007032,SL060,29
3416484802007033,SL060,30.2
3416484802007034,SL060,31.6
3416484802007035,SL060,28.8
3416484802007036,SL060,29.3
3416484802007037,SL060,32.2
3416484802007038,SL060,27.3
3416484802007039,SL060,29.1
3416484802007040,SL060,31.9
3416484802007041,SL060,29.2
3416484802007042,SL060,29.8
3416484802007043,SL060,30.2
3416484802008001,SL060,31.8
3416484802008002,SL060,28.5
3416484802008003,SL060,27.6
3416484802008004,SL060,28.8
3416484802008005,SL060,29.3
3416484802008006,SL060,27.4
3416484802008007,SL060,31.5
3416484802008008,SL060,30.3
3416484802008009,SL060,31.1
3416484802008010,SL060,27.6
3416484802008012,SL060,32.1
3416484802008013,SL060,31.4
3416484802008014,SL060,28.4
3416484802008015,SL060,28.9
3416484802008016,SL060,25.9
3416484802008018,SL060,31.8
3416484802008019,SL060,34.4
3416484802008020,SL060,33.3
3416484802008021,SL060,33.3
3416484802008022,SL060,32
3416484802008023,SL060,30.5
3416484802008024,SL060,30.9
3416484802008025,SL060,29.4
3403333300601001,SL060,27.6
3403333300601002,SL060,32.3
3402222206001001,SL060,27.6
3402222206101001,SL060,28.7
3402222206101002,SL060,26.9
3402222206101003,SL060,32.8
3402222206101004,SL060,29.2
3404070700801001,SL060,31.7
3404070700801002,SL060,31.4
3404070700802001,SL060,30.4
3404070700802002,SL060,30
3404070700802003,SL060,28.4
3409252505501001,SL060,31.1
3402505005101001,SL060,29.4
3402222206201001,SL060,33.7
3409434302701001,SL060,26
3409434302801001,SL060,30.5
3409434302801002,SL060,31.1
3409171702201002,SL060,32.2
3409171702201003,SL060,29.7
3409171702201004,SL060,28.1
3409171702202001,SL060,36.7
3409171702202002,SL060,35.9
3409171702202003,SL060,32.7
3402222206301001,SL060,27.2
3402505005201001,SL060,
3409171723401001,SL060,28.1
3415313105601001,SL060, 
3407424203601001,SL060,
3414303001101001,SL060,30.1
3414303001101002,SL060,29.8
3414303001101004,SL060,28.2
3414303001101005,SL060,28.8
3414303001101006,SL060,25
3409434302901001,SL060,23.2
3402444404201001,SL060,31.1
3412323201201001,SL060,28.6
3409171702301001,SL060,37.4
3409171702301002,SL060,37.4
3409171702301004,SL060,34.3
3409171702301006,SL060,35.6
3409171702301007,SL060,35.7
3409171702302001,SL060,35
3409171702302002,SL060,36.8
3409171702302003,SL060,30.2
3409171702302004,SL060,29.4
3409171702302005,SL060,27
3409171702302006,SL060,29.6
3409171702302007,SL060,29.4
3409171702302008,SL060,28.4
3409171702302009,SL060,32.7
3409171702302010,SL060,31.8
3409171702302011,SL060,27.7
3409171702302012,SL060,30.4
3409171702302013,SL060,28.2
3409171702303001,SL060,27.6
3409171702303002,SL060,28.2
3409171702303003,SL060,30
3409171702303004,SL060,32
3407050503301001,SL060,30.3
3407050503401001,SL060,
3407050503501001,SL060,31.7
3401141401101001,SL060,26
3402222206401001,SL060,27.7
3402444404301001,SL060,
3407424203701001,SL060,
3407373705201001,SL060,28.2
3407343403301001,SL060,
3409171702901001,SL060,30
3407343403501001,SL060,25.1
3407343403401001,SL060,25
3413282802201001,SL060,35.1
3413282802201002,SL060,46.6
3413282802201003,SL060,41.9
3413282802201004,SL060,46.7
3413282802201005,SL060,31.6
3413282802201006,SL060,32.5
3413282802201007,SL060,38.5
3413282802201008,SL060,31.7
3413282802201009,SL060,42.4
3413282802201010,SL060,33
3413282802201011,SL060,34.6
3413282802201012,SL060,31.5
3413282802201013,SL060,31.5
3413282802201014,SL060,32.8
3413282802201015,SL060,31.7
3413282802201016,SL060,35.1
3413282802201017,SL060,31
3413282802201018,SL060,31.3
3413282802201019,SL060,38
3413282802201020,SL060,34.9
3413282802201021,SL060,30.6
3413282802201022,SL060,38.1
3413282802201023,SL060,28.4
3413282802201024,SL060,28
3413282802201025,SL060,34.2
3413282802201026,SL060, 
3413282802201027,SL060, 
3403333300701001,SL060,30.3
3413282802301001,SL060,35.5
3413282802301002,SL060,33.8
3413282802301003,SL060,40.4
3413282802301004,SL060, 
3417262603101001,SL060,23.4
3407474702001001,SL060,33.4
3412323201301001,SL060,32.2
3412323201302001,SL060,30.4
3412323201303001,SL060,30.3
3407242402001001,SL060,28.6
3410464607201002,SL060,30
3410464607201003,SL060,26.6
3410464607201004,SL060,27.8
3407404003201001,SL060,37.4
3407474702101001,SL060,
3407474702201001,SL060,
3408191905201001,SL060,
3407373705401001,SL060,30.7
3411060602101001,SL060,27.7
3407474702301001,SL060,29.8
3407474702301002,SL060,34.1
3407474702301003,SL060,26.1
3407373705501001,SL060,31.4
3408020201701001,SL060,28
3407050503601001,SL060,28.1
3411101003001001,SL060,28.8
3407050503701001,SL060,27.2
3412151501001001,SL060,24
3412151501002001,SL060,26.2
3412151501101001,SL060,28.9
3412151501101002,SL060,29.8
3412151501101003,SL060,30.6
3412151501101005,SL060,24.5
3412151501101006,SL060,22.1
3412151501101007,SL060,23.5
3412151501101008,SL060,26.3
3412151501101009,SL060,29.5
3412151501102001,SL060,22.6
3412151501102002,SL060,21.4
3412151501102003,SL060,21.4
3412151501103001,SL060,22
3412151501103002,SL060,24.8
3412151501103003,SL060,24.2
3412323201401001,SL060,30.7
3412323201402001,SL060,29.6
3408131302301001,SL060,33.1
3408131302301002,SL060,31.8
3408131302301003,SL060,24.2
3408131302301004,SL060,32.5
3408131302301005,SL060,32.4
3408131302301006,SL060,26.3
3408131302301007,SL060,31.3
3407474702401001,SL060,31.3
3410464607301001,SL060,31.4
3401414101601001,SL060,30.9
3401414101601002,SL060,31.1
3401414101601003,SL060,35.1
3401414101601004,SL060,35.4
3401414101602001,SL060,30.6
3401414101602002,SL060,41.5
3401212101301001,SL060,34.1
3401212101301002,SL060,25.1
3401212101302001,SL060,31.4
3401212101302002,SL060,28.4
3401212101303001,SL060,30.5
3401212101303002,SL060,28.1
3401212101304001,SL060,30.6
3401212101305001,SL060,31.6
3412323201501001,SL060,26.9
3402222206601001,SL060,36.5
3410030304501001,SL060,38.4
3409171702401001,SL060,39.9
3402222206701001,SL060,
3401212101401001,SL060,30.5
3401212101401002,SL060,31.4
3401212101401003,SL060,29.5
3409434303001001,SL060,34.7
3408020201801001,SL060,31.3
3408161603601001,SL060,24.8
3407050503801001,SL060,28.4
3408020201901001,SL060,25.5
3408020201901002,SL060,26.3
3408020201901003,SL060,24.6
3410464607401001,SL060,31.1
3410464607401002,SL060,27.7
3407242402101001,SL060,29.1
3412151501201001,SL060,25.5
3412151501201002,SL060,24.7
3412151501201004,SL060,30.1
3412151501201005,SL060,24.6
3402505005301001,SL060,28.4
3402222206801001,SL060,
3402505005401001,SL060,
3409252505701001,SL060,28.9
3409171702501001,SL060,29.5
3402444404401001,SL060,38.4
3401292903001001,SL060,27.7
3409252505801001,SL060,30.1
3409252505801002,SL060,33.3
3409252505802001,SL060,32.1
3409252505802002,SL060,31.2
3409434303101001,SL060,31.6
3402505005501001,SL060,30.7
3402505005502001,SL060,28.3
3407424203801001,SL060,
3401414101701001,SL060,32.3
3401414101701002,SL060,34.8
3401414101701003,SL060,29.3
3401414101701004,SL060,31
3401414101701005,SL060,32.2
3401414101701006,SL060,33.9
3401414101701007,SL060,30.8
3401414101701008,SL060,30.1
3401414101701009,SL060,34
3401414101701010,SL060,30.9
3401414101701011,SL060,46.7
3401414101701012,SL060, 
3401414101701013,SL060, 
3401111101001001,SL060,28.9
3401111101001002,SL060,28.7
3401111101001003,SL060, 
3401111101002001,SL060,21.7
3401111101002002,SL060,32.2
3401111101002003,SL060,30.1
3401111101003001,SL060,28
3407424203901001,SL060,27.5
3408454502101001,SL060,29.2
3408454502102001,SL060,29.3
3409171702601001,SL060,31.1
3409080802401001,SL060,31
3407242402201001,SL060,28.2
3410121203201001,SL060,39.1
3410121203201002,SL060,30.8
3410121203201003,SL060,32.6
3410121203201004,SL060,30.6
3410121203201005,SL060,27.5
3410121203201006,SL060,27.3
